NC_011916.1	1	182		minus	uncharacterized gene	ccnA	18668974	ncRNA				CCNA_R0094
NC_011916.1	1	182		minus	small non-coding RNA ccnA	ccnA	18668974	other				CCNA_R0094
NC_011916.1	202	1107		plus	pyruvate, phosphate dikinase regulatory protein		7332728	protein-coding		YP_002515376.1	301	CCNA_00001
NC_011916.1	1104	1703		plus	Maf-family nucleoside triphosphate pyrophosphatase		7333143	protein-coding		YP_002515377.1	199	CCNA_00002
NC_011916.1	1700	2557		plus	shikimate 5-dehydrogenase		7333144	protein-coding		YP_002515378.1	285	CCNA_00003
NC_011916.1	2559	3158		plus	dephospho-CoA kinase		7333145	protein-coding		YP_002515379.1	199	CCNA_00004
NC_011916.1	3190	3903		plus	DNA polymerase III, epsilon chain	dnaQ	7333146	protein-coding		YP_002515380.1	237	CCNA_00005
NC_011916.1	4022	4810		plus	enoyl-CoA hydratase/isomerase		7333147	protein-coding		YP_002515381.1	262	CCNA_00006
NC_011916.1	4292	4950		minus	uncharacterized gene		18668781	ncRNA				CCNA_R0095
NC_011916.1	4292	4950		minus	small non-coding RNA		18668781	other				CCNA_R0095
NC_011916.1	4960	5235		plus	SSU ribosomal protein S20P		7333148	protein-coding		YP_002515382.2	91	CCNA_00007
NC_011916.1	5636	7108		plus	chromosome replication initiator protein DnaA	dnaA	7333149	protein-coding		YP_002515383.1	490	CCNA_00008
NC_011916.1	7170	7790		minus	alkylated DNA repair protein AlkB	alkB	7333150	protein-coding		YP_002515384.1	206	CCNA_00009
NC_011916.1	8165	10060		plus	chaperone protein DnaK	dnaK	7333151	protein-coding		YP_002515385.1	631	CCNA_00010
NC_011916.1	10223	11380		plus	chaperone protein DnaJ	dnaJ	7333152	protein-coding		YP_002515386.1	385	CCNA_00011
NC_011916.1	11467	14178		plus	DNA mismatch repair protein MutS	mutS	7333153	protein-coding		YP_002515387.1	903	CCNA_00012
NC_011916.1	13417	13499		plus	uncharacterized gene		18668782	ncRNA				CCNA_R0096
NC_011916.1	13417	13499		plus	small non-coding RNA		18668782	other				CCNA_R0096
NC_011916.1	14199	17021		plus	protein-PII uridylyltransferase	glnD	7332895	protein-coding		YP_002515388.1	940	CCNA_00013
NC_011916.1	17018	17494		minus	molybdenum cofactor biosynthesis protein C	moaC	7332104	protein-coding		YP_002515389.1	158	CCNA_00014
NC_011916.1	17491	18042		minus	molybdenum cofactor biosynthesis protein B	moaB	7332105	protein-coding		YP_002515390.1	183	CCNA_00015
NC_011916.1	18043	18495		minus	molybdopterin converting factor, large subunit	moaE	7332106	protein-coding		YP_002515391.1	150	CCNA_00016
NC_011916.1	18492	18731		minus	molybdopterin converting factor, small subunit	moaD	7332107	protein-coding		YP_002515392.1	79	CCNA_00017
NC_011916.1	18735	19784		minus	molybdenum cofactor biosynthesis protein A	moaA	7332108	protein-coding		YP_002515393.1	349	CCNA_00018
NC_011916.1	19815	20447		plus	molybdopterin-guanine dinucleotide biosynthesis protein A		7332109	protein-coding		YP_002515394.1	210	CCNA_00019
NC_011916.1	20444	20668		minus	hypothetical protein		7332110	protein-coding		YP_002515395.1	74	CCNA_00020
NC_011916.1	20665	20778		minus	hypothetical protein		18668783	protein-coding		YP_009020482.1	37	CCNA_03911
NC_011916.1	20840	23032		minus	putative aerobic-type carbon monoxide dehydrogenase, large subunit CoxL		7332111	protein-coding		YP_002515396.1	730	CCNA_00021
NC_011916.1	23029	23559		minus	putative aerobic-type carbon monoxide dehydrogenase, small subunit CoxS		7332112	protein-coding		YP_002515397.1	176	CCNA_00022
NC_011916.1	23742	24074		plus	mliC-family lysozyme inhibitor protein		7332113	protein-coding		YP_002515398.2	110	CCNA_00023
NC_011916.1	24091	24981		plus	uroporphyrin-III C-methyltransferase/Precorrin-2 dehydrogenase/Sirohydrochlorin ferrochelatase		7332114	protein-coding		YP_002515399.1	296	CCNA_00024
NC_011916.1	24991	26643		minus	major facilitator superfamily transporter		7332115	protein-coding		YP_002515400.1	550	CCNA_00025
NC_011916.1	26701	29403		minus	PAS-family sensor histidine kinase CckO	cckO	7332116	protein-coding		YP_002515401.1	900	CCNA_00026
NC_011916.1	29502	30191		minus	2OG-Fe(II) oxygenase		7332117	protein-coding		YP_002515402.1	229	CCNA_00027
NC_011916.1	30271	30354		minus	uncharacterized gene		18668784	ncRNA				CCNA_R0097
NC_011916.1	30271	30354		minus	small non-coding RNA		18668784	other				CCNA_R0097
NC_011916.1	30337	32658		minus	TonB-dependent receptor		7332118	protein-coding		YP_002515403.2	773	CCNA_00028
NC_011916.1	32914	33546		plus	RhtB-family efflux protein		7332119	protein-coding		YP_002515404.1	210	CCNA_00029
NC_011916.1	33595	34329		plus	Ribonuclease I		7332120	protein-coding		YP_002515405.1	244	CCNA_00030
NC_011916.1	34312	34698		minus	toxin protein VapC	vapC	7332121	protein-coding		YP_002515406.1	128	CCNA_00031
NC_011916.1	34699	34941		minus	antitoxin protein VapB	vapB	7332122	protein-coding		YP_002515407.1	80	CCNA_00032
NC_011916.1	35047	35667		minus	hypothetical protein		18668785	protein-coding		YP_009020483.1	206	CCNA_03912
NC_011916.1	35824	37962		minus	polyribonucleotide nucleotidyltransferase	pnp	7332123	protein-coding		YP_002515408.1	712	CCNA_00033
NC_011916.1	38211	38480		minus	SSU ribosomal protein S15P		7332124	protein-coding		YP_002515409.1	89	CCNA_00034
NC_011916.1	38495	39427		minus	tRNA pseudouridine synthase B		7332125	protein-coding		YP_002515410.1	310	CCNA_00035
NC_011916.1	39430	39879		minus	ribosome-binding factor A		7332126	protein-coding		YP_002515411.1	149	CCNA_00036
NC_011916.1	39980	40768		minus	Dienelactone hydrolase-family protein		7332127	protein-coding		YP_002515412.1	262	CCNA_00037
NC_011916.1	40828	41403		minus	hypothetical protein		7332128	protein-coding		YP_002515413.1	191	CCNA_00038
NC_011916.1	41403	41921		minus	hypothetical protein		7332129	protein-coding		YP_002515414.1	172	CCNA_00039
NC_011916.1	41960	42511		minus	YcxB-like membrane protein		7332130	protein-coding		YP_002515415.2	183	CCNA_00040
NC_011916.1	42585	45614		minus	protein translation initiation factor 2 IF-2		7332131	protein-coding		YP_002515416.2	1009	CCNA_00041
NC_011916.1	45805	46002		minus	uncharacterized gene		18668786	ncRNA				CCNA_R0098
NC_011916.1	45805	46002		minus	small non-coding RNA		18668786	other				CCNA_R0098
NC_011916.1	45893	46543		minus	RNA-binding protein, YlxR family		7332132	protein-coding		YP_002515417.1	216	CCNA_00042
NC_011916.1	46622	48268		minus	Transcription termination/antitermination protein NusA	nusA	7332133	protein-coding		YP_002515418.1	548	CCNA_00043
NC_011916.1	48271	48846		minus	ribosome maturation protein RimP		7332134	protein-coding		YP_002515419.1	191	CCNA_00044
NC_011916.1	49105	49638		plus	inorganic pyrophosphatase		7332135	protein-coding		YP_002515420.1	177	CCNA_00045
NC_011916.1	49645	50031		minus	hypothetical protein		7332136	protein-coding		YP_002515421.1	128	CCNA_00046
NC_011916.1	50132	50812		minus	tRNA m7-G46 methyltransferase		7332137	protein-coding		YP_002515422.1	226	CCNA_00047
NC_011916.1	50902	52125		minus	S-adenosylmethionine synthetase	metK	7332138	protein-coding		YP_002515423.1	407	CCNA_00048
NC_011916.1	52245	52679		minus	HTH transcriptional regulator	hipB	7332139	protein-coding		YP_002515424.1	144	CCNA_00049
NC_011916.1	52707	54299		minus	apolipoprotein N-acyltransferase Lnt	lnt	7332140	protein-coding		YP_002515425.1	530	CCNA_00050
NC_011916.1	54296	55222		minus	magnesium and cobalt efflux protein CorC	corC	7332141	protein-coding		YP_002515426.1	308	CCNA_00051
NC_011916.1	55231	55686		minus	YbeY-family hydrolase		7332142	protein-coding		YP_002515427.3	151	CCNA_00052
NC_011916.1	55724	56668		minus	phosphate starvation-inducible protein PhoH	phoH	7332143	protein-coding		YP_002515428.1	314	CCNA_00053
NC_011916.1	56665	58011		minus	tRNA 2-methylthioadenosine synthase		7332144	protein-coding		YP_002515429.1	448	CCNA_00054
NC_011916.1	58201	58608		minus	ferric uptake regulation protein		7332145	protein-coding		YP_002515430.1	135	CCNA_00055
NC_011916.1	58654	59106		minus	ribosomal-protein-S18-alanine acetyltransferase		7332146	protein-coding		YP_002515431.1	150	CCNA_00056
NC_011916.1	59115	59750		minus	tRNA threonylcarbamoyl adenosine modification protein, YeaZ family		7332147	protein-coding		YP_002515432.1	211	CCNA_00057
NC_011916.1	59754	60386		minus	hypothetical protein		7332148	protein-coding		YP_002515433.1	210	CCNA_00058
NC_011916.1	60534	61121		minus	malonic semialdehyde reductase		7332149	protein-coding		YP_002515434.1	195	CCNA_00059
NC_011916.1	61191	61763		minus	mitochondrial-type Fe-S cluster assembly protein NFU		7332150	protein-coding		YP_002515435.1	190	CCNA_00060
NC_011916.1	61885	63153		plus	cytochrome p450		7332151	protein-coding		YP_002515436.2	422	CCNA_00061
NC_011916.1	63327	64361		minus	tryptophanyl-tRNA synthetase	trpS	7332152	protein-coding		YP_002515437.1	344	CCNA_00062
NC_011916.1	64440	64487		minus	hypothetical protein		18668787	protein-coding		YP_009020484.1	15	CCNA_03913
NC_011916.1	64529	66091		minus	Peptidoglycan biosynthesis protein MviN/MurJ	mviN	7332153	protein-coding		YP_002515438.1	520	CCNA_00063
NC_011916.1	66331	68127		minus	methyl-accepting chemotaxis protein		7332154	protein-coding		YP_002515439.1	598	CCNA_00064
NC_011916.1	68179	68196		minus	hypothetical protein		18668788	protein-coding		YP_009020485.1	5	CCNA_03914
NC_011916.1	68289	69062		minus	S-adenosylmethionine-dependent methyltransferase		7332155	protein-coding		YP_002515440.1	257	CCNA_00065
NC_011916.1	69120	69488		minus	Rieske (2Fe-2S) domain protein		7332156	protein-coding		YP_002515441.1	122	CCNA_00066
NC_011916.1	69493	69774		minus	YciI-like protein		7332157	protein-coding		YP_002515442.1	93	CCNA_00067
NC_011916.1	69794	70804		minus	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	gpsA	7332158	protein-coding		YP_002515443.1	336	CCNA_00068
NC_011916.1	70801	71904		minus	tRNA threonylcarbamoyl adenosine modification protein TsaD		7332159	protein-coding		YP_002515444.1	367	CCNA_00069
NC_011916.1	71977	72945		plus	porphobilinogen deaminase		7332160	protein-coding		YP_002515445.1	322	CCNA_00070
NC_011916.1	72950	73636		plus	uroporphyrinogen-III synthase		7332161	protein-coding		YP_002515446.1	228	CCNA_00071
NC_011916.1	73680	74576		plus	hypothetical protein		7332162	protein-coding		YP_002515447.2	298	CCNA_00072
NC_011916.1	74573	76108		plus	HemY domain membrane protein		7332163	protein-coding		YP_002515448.1	511	CCNA_00073
NC_011916.1	76150	76225		plus	uncharacterized gene		7332164	tRNA				CCNA_R0001
NC_011916.1	76150	76225		plus	tRNA-Thr		7332164	other				CCNA_R0001
NC_011916.1	76477	78678		minus	multifunctional fatty acid oxidation complex subunit alpha FadJ		7332165	protein-coding		YP_002515449.1	733	CCNA_00074
NC_011916.1	78703	79908		minus	3-ketoacyl-CoA thiolase		7332166	protein-coding		YP_002515450.1	401	CCNA_00075
NC_011916.1	79975	80358		minus	hypothetical protein		7332167	protein-coding		YP_002515451.1	127	CCNA_00076
NC_011916.1	80355	81530		minus	acyl-CoA dehydrogenase, long-chain specific		7332168	protein-coding		YP_002515452.1	391	CCNA_00077
NC_011916.1	81533	83326		minus	acyl-CoA dehydrogenase		7332169	protein-coding		YP_002515453.1	597	CCNA_00078
NC_011916.1	83414	83893		minus	MerR-family transcriptional regulator		7332170	protein-coding		YP_002515454.1	159	CCNA_00079
NC_011916.1	84087	84728		plus	LexA-related transcriptional repressor		7332171	protein-coding		YP_002515455.1	213	CCNA_00080
NC_011916.1	84763	84972		minus	hypothetical protein		7332172	protein-coding		YP_002515456.1	69	CCNA_00081
NC_011916.1	85222	86880		minus	class 1 lysyl-tRNA synthetase	lysS	7332173	protein-coding		YP_002515457.1	552	CCNA_00082
NC_011916.1	87043	88683		minus	phosphoglucomutase/phosphomannomutase		7332174	protein-coding		YP_002515458.1	546	CCNA_00083
NC_011916.1	89053	90642		plus	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH	7332175	protein-coding		YP_002515459.1	529	CCNA_00084
NC_011916.1	90655	91413		plus	dienelactone hydrolase-related protein		7332176	protein-coding		YP_002515460.1	252	CCNA_00085
NC_011916.1	91467	96290		minus	NAD-specific glutamate dehydrogenase GdhZ	gdhZ	7332177	protein-coding		YP_002515461.1	1607	CCNA_00086
NC_011916.1	96456	96584		minus	uncharacterized gene		7332178	ncRNA				CCNA_R0002
NC_011916.1	96456	96584		minus	small non-coding RNA		7332178	other				CCNA_R0002
NC_011916.1	96628	97737		minus	PerM-family permease		7332179	protein-coding		YP_002515462.1	369	CCNA_00087
NC_011916.1	97841	99385		plus	HerA helicase-related ATPase		7330130	protein-coding		YP_002515463.2	514	CCNA_00088
NC_011916.1	99466	101895		minus	MHYT/PAS-family GGDEF/EAL protein		7332343	protein-coding		YP_002515464.1	809	CCNA_00089
NC_011916.1	101960	102943		minus	UDP-glucose 4-epimerase		7332344	protein-coding		YP_002515465.1	327	CCNA_00090
NC_011916.1	103149	104042		minus	transporter, drug/metabolite exporter family		7332345	protein-coding		YP_002515466.1	297	CCNA_00091
NC_011916.1	104039	104929		minus	short chain dehydrogenase		7332346	protein-coding		YP_002515467.1	296	CCNA_00092
NC_011916.1	105028	105237		minus	hypothetical protein		7332347	protein-coding		YP_002515468.1	69	CCNA_00093
NC_011916.1	105310	106230		minus	WecG/TagA-family glycosyltransferase HfsJ	hfsJ	7332348	protein-coding		YP_002515469.1	306	CCNA_00094
NC_011916.1	106334	107332		minus	quinone oxidoreductase		7332349	protein-coding		YP_002515470.1	332	CCNA_00095
NC_011916.1	107402	108280		plus	L-asparaginase		7332350	protein-coding		YP_002515471.1	292	CCNA_00096
NC_011916.1	108334	108792		plus	hypothetical protein		7332351	protein-coding		YP_002515472.1	152	CCNA_00097
NC_011916.1	108943	109233		minus	hypothetical protein		7332352	protein-coding		YP_002515473.1	96	CCNA_00098
NC_011916.1	109239	110969		minus	FtsZ-binding protein FzlC	fzlC	7332353	protein-coding		YP_002515474.1	576	CCNA_00099
NC_011916.1	110979	111638		minus	Ribulose-5-phosphate 3-epimerase		7332354	protein-coding		YP_002515475.2	219	CCNA_00100
NC_011916.1	111745	113034		minus	16S rRNA m5C methyltransferase RsmB	rsmB	7332355	protein-coding		YP_002515476.1	429	CCNA_00101
NC_011916.1	113151	113375		plus	hypothetical protein		7332356	protein-coding		YP_002515477.2	74	CCNA_00102
NC_011916.1	113463	115160		plus	gamma-glutamyltranspeptidase		7332357	protein-coding		YP_002515478.1	565	CCNA_00103
NC_011916.1	115289	115990		minus	orotidine 5'-phosphate decarboxylase		7332358	protein-coding		YP_002515479.1	233	CCNA_00104
NC_011916.1	116088	116786		plus	MarC family integral membrane protein		7332359	protein-coding		YP_002515480.1	232	CCNA_00105
NC_011916.1	116834	118099		plus	2-polyprenyl-6-methoxyphenol hydroxylase		7332360	protein-coding		YP_002515481.1	421	CCNA_00106
NC_011916.1	118260	118457		minus	Trm112p-like protein		7332361	protein-coding		YP_002515482.1	65	CCNA_00107
NC_011916.1	118467	119144		minus	lon endopeptidase-related protein		7332362	protein-coding		YP_002515483.1	225	CCNA_00108
NC_011916.1	119160	120059		minus	chaperedoxin CnoX	cnoX	7332363	protein-coding		YP_002515484.1	299	CCNA_00109
NC_011916.1	120169	120675		minus	RNA-binding protein ProXp-ala		7332364	protein-coding		YP_002515485.1	168	CCNA_00110
NC_011916.1	120752	121498		plus	hypothetical protein		7332365	protein-coding		YP_002515486.1	248	CCNA_00111
NC_011916.1	121503	121892		plus	glyoxalase family protein		7332366	protein-coding		YP_002515487.1	129	CCNA_00112
NC_011916.1	121972	122544		plus	hypothetical protein		7332367	protein-coding		YP_002515488.1	190	CCNA_00113
NC_011916.1	122547	122852		plus	MarR/EmrR-family transcriptional regulator		7332368	protein-coding		YP_002515489.1	101	CCNA_00114
NC_011916.1	122939	126268		plus	TolB protein		7332369	protein-coding		YP_002515490.2	1109	CCNA_00115
NC_011916.1	124027	124282		minus	uncharacterized gene		18668789	ncRNA				CCNA_R0099
NC_011916.1	124027	124282		minus	small non-coding RNA		18668789	other				CCNA_R0099
NC_011916.1	126407	127753		minus	phosphoglucosamine mutase	glmM	7332370	protein-coding		YP_002515491.1	448	CCNA_00116
NC_011916.1	127915	129735		plus	glucosamine-fructose-6-phosphate aminotransferase, isomerizing	glmS	7332371	protein-coding		YP_002515492.1	606	CCNA_00117
NC_011916.1	129746	131989		plus	O-linked N-acetylglucosamine transferase, SPINDLY family		7332372	protein-coding		YP_002515493.1	747	CCNA_00118
NC_011916.1	131977	132438		plus	S-adenosylmethionine-dependent methyltransferase		7332373	protein-coding		YP_002515494.1	153	CCNA_00119
NC_011916.1	132435	132953		plus	N-acetyltransferase family protein		7332374	protein-coding		YP_002515495.1	172	CCNA_00120
NC_011916.1	132950	133408		minus	hypothetical protein		7332375	protein-coding		YP_002515496.1	152	CCNA_00121
NC_011916.1	133417	133827		minus	YkvA-family membrane protein		7332376	protein-coding		YP_002515497.1	136	CCNA_00122
NC_011916.1	133900	134682		plus	3-hydroxyacyl CoA dehydrogenase		7332377	protein-coding		YP_002515498.1	260	CCNA_00123
NC_011916.1	134826	135413		minus	hypothetical protein		7332378	protein-coding		YP_002515499.2	195	CCNA_00124
NC_011916.1	135509	136177		minus	amino acid efflux permease		7332379	protein-coding		YP_002515500.1	222	CCNA_00125
NC_011916.1	136184	136591		minus	glutathione S-transferase		7332380	protein-coding		YP_002515501.1	135	CCNA_00126
NC_011916.1	136811	137011		plus	KTSC domain protein		7332381	protein-coding		YP_002515502.1	66	CCNA_00127
NC_011916.1	137246	138472		minus	argininosuccinate synthase		7332382	protein-coding		YP_002515503.1	408	CCNA_00128
NC_011916.1	138555	138917		minus	hypothetical protein		7332383	protein-coding		YP_002515504.1	120	CCNA_00129
NC_011916.1	138921	140918		minus	Kup system potassium uptake protein		7332384	protein-coding		YP_002515505.1	665	CCNA_00130
NC_011916.1	141119	141541		plus	Rrf2 family protein		7332385	protein-coding		YP_002515506.1	140	CCNA_00131
NC_011916.1	141633	142433		plus	ketoacyl reductase hetN	hetN	7332386	protein-coding		YP_002515507.1	266	CCNA_00132
NC_011916.1	142680	143894		plus	radical SAM family enzyme		7332387	protein-coding		YP_002515508.1	404	CCNA_00133
NC_011916.1	143989	144417		plus	YjfL-family membrane protein		7332388	protein-coding		YP_002515509.1	142	CCNA_00134
NC_011916.1	144443	145276		plus	trypsin-like peptidase		7332389	protein-coding		YP_002515510.1	277	CCNA_00135
NC_011916.1	145273	146952		minus	AmpG-family major facilitator transporter		7332390	protein-coding		YP_002515511.1	559	CCNA_00136
NC_011916.1	146986	148530		minus	hybrid two-component histidine kinase/receiver protein ShkA	shkA	7332391	protein-coding		YP_002515512.1	514	CCNA_00137
NC_011916.1	148752	150944		plus	TonB-dependent receptor		7332392	protein-coding		YP_002515513.1	730	CCNA_00138
NC_011916.1	150993	152600		minus	magnesium chelatase subunit ChlI-like ATPase	chlI	7332393	protein-coding		YP_002515514.1	535	CCNA_00139
NC_011916.1	152709	153662		minus	glutathione synthetase		7332394	protein-coding		YP_002515515.1	317	CCNA_00140
NC_011916.1	153718	154533		minus	SirB1-family tetratricopeptide repeat protein		7332395	protein-coding		YP_002515516.1	271	CCNA_00141
NC_011916.1	154535	154912		minus	endonuclease		7332396	protein-coding		YP_002515517.1	125	CCNA_00142
NC_011916.1	154912	155784		minus	ribosomal RNA small subunit methyltransferase I		7332397	protein-coding		YP_002515518.1	290	CCNA_00143
NC_011916.1	155819	156973		minus	oxygen-independent coproporphyrinogen-III oxidase		7332398	protein-coding		YP_002515519.1	384	CCNA_00144
NC_011916.1	156966	157568		minus	xanthosine triphosphate pyrophosphatase		7332399	protein-coding		YP_002515520.1	200	CCNA_00145
NC_011916.1	157593	158186		plus	glutathione S-transferase		7332400	protein-coding		YP_002515521.1	197	CCNA_00146
NC_011916.1	158354	158470		plus	hypothetical protein		7332401	protein-coding		YP_002515522.2	38	CCNA_00147
NC_011916.1	158546	159079		plus	hypothetical protein		7332402	protein-coding		YP_002515523.1	177	CCNA_00148
NC_011916.1	159096	159323		plus	Cro/CI-family transcriptional regulator		7332403	protein-coding		YP_002515524.1	75	CCNA_00149
NC_011916.1	159320	160297		minus	Periplasmic serine protease, S1-C subfamily		7332404	protein-coding		YP_002515525.1	325	CCNA_00150
NC_011916.1	160464	161180		minus	ribonuclease PH		7332405	protein-coding		YP_002515526.1	238	CCNA_00151
NC_011916.1	161320	162396		plus	winged helix-turn-helix transcription repressor HrcA		7332406	protein-coding		YP_002515527.1	358	CCNA_00152
NC_011916.1	162409	163035		plus	adenine nucleotide exchange factor GrpE	grpE	7332407	protein-coding		YP_002515528.1	208	CCNA_00153
NC_011916.1	162975	163235		minus	hypothetical protein		7332408	protein-coding		YP_002515529.1	86	CCNA_00154
NC_011916.1	163413	164531		plus	DNA polymerase III, beta chain		7332409	protein-coding		YP_002515530.1	372	CCNA_00155
NC_011916.1	164664	164951		plus	ArsR-family transcriptional regulator		7332410	protein-coding		YP_002515531.3	95	CCNA_00156
NC_011916.1	165022	165393		plus	glyoxalase family protein		7332411	protein-coding		YP_002515532.1	123	CCNA_00157
NC_011916.1	165492	165575		plus	uncharacterized gene	chvR	18668790	ncRNA				CCNA_R0100
