NC_003197.2	190	255		plus	thr operon leader peptide	thrL	1251519	protein-coding		NP_459006.1	21	STM0001
NC_003197.2	325	2799		plus	aspartokinase I	thrA	1251520	protein-coding		NP_459007.1	820	STM0002
NC_003197.2	2789	3730		plus	homoserine kinase	thrB	1251521	protein-coding		NP_459008.1	309	STM0003
NC_003197.2	3722	5020		plus	threonine synthase	thrC	1251522	protein-coding		NP_459009.1	428	STM0004
NC_003197.2	5114	5898		minus	putative cytoplasmic protein	yaaA	1251523	protein-coding		NP_459010.1	257	STM0005
NC_003197.2	5966	7407		minus	putative alanine/glycine transport protein	yaaJ	1251524	protein-coding		NP_459011.1	476	STM0006
NC_003197.2	7652	8618		plus	transaldolase B	talB	1251525	protein-coding		NP_459012.1	317	STM0007
NC_003197.2	8718	9319		plus	putative molybdochetalase	mog	1251526	protein-coding		NP_459013.1	196	STM0008
NC_003197.2	9376	9950		minus	putative regulatory protein	yaaH	1251527	protein-coding		NP_459014.1	188	STM0009
NC_003197.2	10092	10811		minus	positive sigma H regulator	htgA	1251528	protein-coding		NP_459015.1	237	STM0010
NC_003197.2	10841	11255		minus	putative periplasmic protein	yaaI	1251529	protein-coding		NP_459016.1	134	STM0011
NC_003197.2	11579	13509		plus	chaperone Hsp70	dnaK	1251530	protein-coding		NP_459017.1	638	STM0012
NC_003197.2	13577	14734		plus	heat shock protein DnaJ	dnaJ	1251531	protein-coding		NP_459018.1	379	STM0013
NC_003197.2	15007	15961		plus	putative LysR family transcriptional regulator		1251532	protein-coding		NP_459019.1	315	STM0014
NC_003197.2	16083	16432		plus	putative bacteriophage protein		1251533	protein-coding		NP_459020.1	114	STM0015
NC_003197.2	16493	17033		minus	hypothetical protein		1251534	protein-coding		NP_459021.1	177	STM0016
NC_003197.2	17043	17493		minus	hypothetical protein		1251535	protein-coding		NP_459022.1	147	STM0017
NC_003197.2	17860	19966		plus	putative exochitinase		1251536	protein-coding		NP_459023.1	699	STM0018
NC_003197.2	20051	23054		plus	putative hydroxymethyltransferase		1251537	protein-coding		NP_459024.1	998	STM0019
NC_003197.2	23335	24039		plus	putative cytoplasmic protein		1251538	protein-coding		NP_459025.1	234	STM0020
NC_003197.2	24462	25011		plus	fimbrial subunit	bcfA	1251539	protein-coding		NP_459026.1	180	STM0021
NC_003197.2	25105	25798		plus	fimbrial chaparone	bcfB	1251540	protein-coding		NP_459027.1	228	STM0022
NC_003197.2	25803	28424		plus	fimbrial usher	bcfC	1251541	protein-coding		NP_459028.1	873	STM0023
NC_003197.2	28410	29432		plus	fimbrial subunit	bcfD	1251542	protein-coding		NP_459029.1	335	STM0024
NC_003197.2	29418	29978		plus	fimbrial subunit	bcfE	1251543	protein-coding		NP_459030.1	181	STM0025
NC_003197.2	29977	30512		plus	fimbrial subunit	bcfF	1251544	protein-coding		NP_459031.1	172	STM0026
NC_003197.2	30466	31209		plus	fimbrial chaparone	bcfG	1251545	protein-coding		NP_459032.1	243	STM0027
NC_003197.2	31270	32119		plus	putative thiol-disulfide isomerase	bcfH	1251546	protein-coding		NP_459033.1	281	STM0028
NC_003197.2	32545	33000		minus	putative transcription regulator		1251547	protein-coding		NP_459034.1	149	STM0029
NC_003197.2	33357	34368		plus	putative LysR family transcriptional regulator		1251548	protein-coding		NP_459035.1	334	STM0030
NC_003197.2	34376	34816		minus	putative transcription regulator		1251549	protein-coding		NP_459036.1	146	STM0031
NC_003197.2	35331	37057		plus	putative arylsulfatase		1251550	protein-coding		NP_459037.1	572	STM0032
NC_003197.2	37103	38674		minus	putative 5'-nucleotidase		1251551	protein-coding		NP_459038.1	523	STM0033
NC_003197.2	38773	39540		minus	putative outer membrane or exported protein		1251552	protein-coding		NP_459039.1	253	STM0034
NC_003197.2	40120	41624		plus	putative arylsulfatase		1251553	protein-coding		NP_459040.1	497	STM0035
NC_003197.2	41717	42913		plus	putative arylsulfatase regulatory protein		1251554	protein-coding		NP_459041.1	396	STM0036
NC_003197.2	42926	44185		plus	putative cytoplasmic protein		1251555	protein-coding		NP_459042.1	417	STM0037
NC_003197.2	44305	46027		plus	putative arylsulfatase		1251556	protein-coding		NP_459043.1	571	STM0038
NC_003197.2	46083	47356		plus	NhaA family of transport protein, Na+/H antiporter, pH dependent	nhaA	1251557	protein-coding		NP_459044.1	388	STM0039
NC_003197.2	47407	48317		plus	transcriptional activator of nhaA	nhaR	1251558	protein-coding		NP_459045.1	299	STM0040
NC_003197.2	48372	50417		minus	putative glycosyl hydrolase		1251559	protein-coding		NP_459046.1	679	STM0041
NC_003197.2	50451	51829		minus	putative sodium galactoside symporter		1251560	protein-coding		NP_459047.1	457	STM0042
NC_003197.2	52280	52550		minus	30S ribosomal subunit protein S20	rpsT	1251561	protein-coding		NP_459048.1	87	STM0043
NC_003197.2	52649	52864		plus	putative cytoplasmic protein	yaaY	1251562	protein-coding		NP_459049.1	71	STM0044
NC_003197.2	52872	53810		plus	flavokinase and FAD synthetase	ribF	1251563	protein-coding		NP_459050.1	312	STM0045
NC_003197.2	53838	56689		plus	isoleucine tRNA synthetase	ileS	1251564	protein-coding		NP_459051.1	944	STM0046
NC_003197.2	56689	57189		plus	prolipoprotein signal peptidase (SPase II)	lspA	1251565	protein-coding		NP_459052.1	166	STM0047
NC_003197.2	57328	57793		plus	FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)	slpA	1251566	protein-coding		NP_459053.1	149	STM0048
NC_003197.2	57782	58746		plus	regulates the activity of guanosine 3',5'-bispyrophosphate synthetase I (RelA)	lytB	1251567	protein-coding		NP_459054.1	316	STM0049
NC_003197.2	58940	60148		plus	putative nitrite reductase		1251568	protein-coding		NP_459055.1	400	STM0050
NC_003197.2	60151	61084		plus	putative purine nucleoside hydrolase	rihC	1251569	protein-coding		NP_459056.1	306	STM0051
NC_003197.2	61106	61797		minus	putative transcription regulator sensor for citrate		1251570	protein-coding		NP_459057.1	228	STM0052
NC_003197.2	61794	63413		minus	putative transcription regulator		1251571	protein-coding		NP_459058.1	539	STM0053
NC_003197.2	63548	64855		minus	putative oxalacetate decarboxylase, subunit beta		1251572	protein-coding		NP_459059.1	433	STM0054
NC_003197.2	64862	66644		minus	putative oxalacetate decarboxylase, subunit alpha		1251573	protein-coding		NP_459060.1	591	STM0055
NC_003197.2	66654	66899		minus	putative oxalacetate decarboxylase, subunit gamma		1251574	protein-coding		NP_459061.1	79	STM0056
NC_003197.2	67052	68400		minus	putative citrate-sodium symport		1251575	protein-coding		NP_459062.1	446	STM0057
NC_003197.2	68637	69680		plus	putative citrate lyase synthetase	citC2	1251576	protein-coding		NP_459063.1	347	STM0058
NC_003197.2	69703	70003		plus	putative citrate lyase acyl carrier protein, gamma chain	citD2	1251577	protein-coding		NP_459064.1	97	STM0059
NC_003197.2	69994	70869		plus	putative citrate lyase beta chain, acyl lyase subunit	citE2	1251578	protein-coding		NP_459065.1	289	STM0060
NC_003197.2	70873	72400		plus	putative citrate lyase alpha chain	citF2	1251579	protein-coding		NP_459066.1	506	STM0061
NC_003197.2	72394	72951		plus	putative cytoplasmic protein	citX2	1251580	protein-coding		NP_459067.1	183	STM0062
NC_003197.2	72923	73837		plus	putative modifier of citrate lyase protein	citG2	1251581	protein-coding		NP_459068.1	302	STM0063
NC_003197.2	74007	74838		plus	dihydrodipicolinate reductase	dapB	1251582	protein-coding		NP_459069.1	273	STM0064
NC_003197.2	75088	75435		plus	putative viral protein		1251583	protein-coding		NP_446529.1	115	STM0065
NC_003197.2	75812	77028		plus	carbamoyl-phosphate synthetase, glutamine-hydrolysing small subunit	carA	1251584	protein-coding		NP_459071.1	382	STM0066
NC_003197.2	77030	80274		plus	carbamoyl-phosphate synthase, large subunit	carB	1251585	protein-coding		NP_459072.1	1075	STM0067
NC_003197.2	80459	80943		plus	transcriptional regulator of cai and fix operon	caiF	1251586	protein-coding		NP_459073.1	131	STM0068
NC_003197.2	81020	81627		minus	stimulates carnitine racemase activity of CaiD and CaiB activity	caiE	1251587	protein-coding		NP_459074.1	198	STM0069
NC_003197.2	81725	82523		minus	carnitine racemase	caiD	1251588	protein-coding		NP_459075.1	261	STM0070
NC_003197.2	82564	84131		minus	crotonobetaine/carnitine-CoA ligase	caiC	1251589	protein-coding		NP_459076.1	517	STM0071
NC_003197.2	84180	85410		minus	l-carnitine dehydratase	caiB	1251590	protein-coding		NP_459077.1	405	STM0072
NC_003197.2	85509	86662		minus	putative acyl-CoA dehydrogenase, carnitine metabolism	caiA	1251591	protein-coding		NP_459078.1	380	STM0073
NC_003197.2	86686	88216		minus	putative BCCT family betaine/carnitine/choline transport protein	caiT	1251592	protein-coding		NP_459079.1	505	STM0074
NC_003197.2	88547	89454		plus	putative flavoprotein reductase, carnitine metabolism	fixA	1251593	protein-coding		NP_459080.1	256	STM0075
NC_003197.2	89459	90411		plus	putative electron transfer flavoprotein, carnitine metabolism	fixB	1251594	protein-coding		NP_459081.1	313	STM0076
NC_003197.2	90450	91747		plus	related to carnitine metabolism protein	fixC	1251595	protein-coding		NP_459082.1	428	STM0077
NC_003197.2	91728	92031		plus	putative ferredoxin	fixX	1251596	protein-coding		NP_459083.1	95	STM0078
NC_003197.2	92166	93518		plus	putative MFS family transport protein	yaaU	1251597	protein-coding		NP_459084.1	446	STM0079
NC_003197.2	93601	93837		plus	putative outer membrane lipoprotein		1251598	protein-coding		NP_459085.1	76	STM0080
NC_003197.2	94123	94547		plus	putative secreted protein		1251599	protein-coding		NP_459086.1	138	STM0081
NC_003197.2	94771	95069		minus	putative secreted protein		1251600	protein-coding		NP_459087.1	96	STM0082
NC_003197.2	95271	95465		plus	putative inner membrane protein		1251601	protein-coding		NP_446547.1	64	STM0083
NC_003197.2	95952	97848		plus	putative sulfatase		1251602	protein-coding		NP_459089.1	629	STM0084
NC_003197.2	98245	98785		plus	putative NAD(P)H oxidoreductase	yabF	1251603	protein-coding		NP_459090.1	176	STM0085
NC_003197.2	98765	100640		plus	CPA2 family K+ efflux antiporter, glutathione-regulated	kefC	1251604	protein-coding		NP_459091.1	620	STM0086
NC_003197.2	100826	101318		plus	dihydrofolate reductase type I	folA	1251605	protein-coding		NP_459092.1	159	STM0087
NC_003197.2	101424	102272		minus	diadenosine tetraphosphatase	apaH	1251606	protein-coding		NP_459093.1	282	STM0088
NC_003197.2	102283	102674		minus	putative cytoplasmic protein	apaG	1251607	protein-coding		NP_459094.1	125	STM0089
NC_003197.2	102663	103484		minus	S-adenosylmethionine-6-N',N'-adenosyl (rRNA) dimethyltransferase; kasugamycin resistance	ksgA	1251608	protein-coding		NP_459095.1	273	STM0090
NC_003197.2	103481	104470		minus	NAD-dependent dehydrogenase/carboxylase	pdxA	1251609	protein-coding		NP_459096.1	329	STM0091
NC_003197.2	104470	105767		minus	peptidyl-prolyl cis-trans isomerase	surA	1251610	protein-coding		NP_459097.1	428	STM0092
NC_003197.2	105810	108170		minus	organic solvent tolerance protein	imp	1251611	protein-coding		NP_459098.1	786	STM0093
NC_003197.2	108413	109236		plus	DnaJ like chaperone protein	djlA	1251612	protein-coding		NP_459099.1	270	STM0094
NC_003197.2	109331	110002		minus	23S rRNA pseudouridylate 746 synthase	rluA	1251613	protein-coding		NP_459100.1	219	STM0095
NC_003197.2	110002	112908		minus	RNA polymerase associated protein	hepA	1251614	protein-coding		NP_459101.1	968	STM0096
NC_003197.2	113082	115445		minus	DNA polymerase II	polB	1251615	protein-coding		NP_459102.1	783	STM0097
NC_003197.2	115477	116102		minus	putative secreted protein		1251616	protein-coding		NP_459103.1	206	STM0098
NC_003197.2	116294	116601		plus	putative inner membrane protein		1251617	protein-coding		NP_446563.1	100	STM0099
NC_003197.2	116816	117235		plus	putative cytoplasmic protein		1251618	protein-coding		NP_459105.1	139	STM0100
NC_003197.2	117241	117949		minus	L-ribulose-5-phosphate 4-epimerase	araD	1251619	protein-coding		NP_459106.1	231	STM0101
NC_003197.2	118077	119591		minus	L-arabinose isomerase	araA	1251620	protein-coding		NP_459107.1	500	STM0102
NC_003197.2	119590	121412		minus	L-ribulokinase	araB	1251621	protein-coding		NP_459108.1	569	STM0103
NC_003197.2	121528	122485		plus	transcriptional regulator (AraC/XylS family) for ara operon	araC	1251622	protein-coding		NP_459109.1	281	STM0104
NC_003197.2	122593	123371		plus	putative DedA family membrane protein	yabI	1251623	protein-coding		NP_459110.1	255	STM0105
NC_003197.2	123410	124136		minus	putative ABC-transport protein	yabJ	1251624	protein-coding		NP_459111.1	235	STM0106
NC_003197.2	124101	125728		minus	putative binding-protein-dependent transport system inner membrane component	yabK	1251625	protein-coding		NP_459112.1	536	STM0107
NC_003197.2	125687	126680		minus	thiamine-binding periplasmic protein	tbpA	1251626	protein-coding		NP_459113.1	327	STM0108
NC_003197.2	126848	128522		minus	putative periplasmic binding protein of transport system	yabN	1251627	protein-coding		NP_459114.1	552	STM0109
NC_003197.2	129057	129674		minus	3-isopropylmalate isomerase (dehydratase), subunit with LeuC	leuD	1251628	protein-coding		NP_459115.1	201	STM0110
NC_003197.2	129673	131086		minus	3-isopropylmalate isomerase (dehydratase), subunit with LeuD	leuC	1251629	protein-coding		NP_459116.1	466	STM0111
NC_003197.2	131076	132181		minus	3-isopropylmalate dehydrogenase	leuB	1251630	protein-coding		NP_459117.1	363	STM0112
NC_003197.2	132167	133758		minus	2-isopropylmalate synthase	leuA	1251631	protein-coding		NP_459118.1	523	STM0113
NC_003197.2	133826	134057		minus	leu operon leader peptide	leuL	1251632	protein-coding		NP_459119.1	28	STM0114
NC_003197.2	134557	135513		plus	putative LysR family transcriptional regulator	leuO	1251633	protein-coding		NP_459120.1	314	STM0115
NC_003197.2	135770	137559		plus	valine sensitive acetolactate synthase III, large subunit	ilvI	1251634	protein-coding		NP_459121.1	553	STM0116
NC_003197.2	137550	138053		plus	acetolactate synthase III, small subunit	ilvH	1251635	protein-coding		NP_459122.1	163	STM0117
NC_003197.2	138326	139341		plus	transcriptional repressor of fru operon and others	fruR	1251636	protein-coding		NP_459123.1	334	STM0118
