NC_016603.1	76	2319		plus	hypothetical protein		11637912	protein-coding		YP_004994269.1	747	BDGL_000001
NC_016603.1	2452	3477		minus	hypothetical protein		11637980	protein-coding		YP_004994270.1	341	BDGL_000002
NC_016603.1	3486	5027		minus	glycosyltransferase	tagE	11637982	protein-coding		YP_004994271.1	513	BDGL_000003
NC_016603.1	5075	5824		minus	putative acetyltransferase, cysElacA/LpxA/NodL family protein	vat	11637984	protein-coding		YP_004994272.1	249	BDGL_000004
NC_016603.1	5892	7550		minus	hypothetical protein		11638241	protein-coding		YP_004994273.1	552	BDGL_000005
NC_016603.1	8277	8900		plus	hypothetical protein		11638243	protein-coding		YP_004994274.1	207	BDGL_000006
NC_016603.1	9584	9931		plus	hypothetical protein		11638245	protein-coding		YP_004994275.1	115	BDGL_000007
NC_016603.1	9977	10348		minus	hypothetical protein		11637910	protein-coding		YP_004994276.1	123	BDGL_000008
NC_016603.1	10936	11568		minus	hypothetical protein		11637162	protein-coding		YP_004994277.1	210	BDGL_000009
NC_016603.1	12302	12886		plus	hypothetical protein		11637163	protein-coding		YP_004994278.1	194	BDGL_000010
NC_016603.1	13526	14638		minus	ribonucleoside-diphosphate reductase subunit beta	nrdB	11637164	protein-coding		YP_004994279.1	370	BDGL_000011
NC_016603.1	14948	15082		minus	hypothetical protein		11637165	protein-coding		YP_004994280.1	44	BDGL_000012
NC_016603.1	15139	17973		minus	ribonucleoside diphosphate reductase, alpha subunit	nrdA	11637166	protein-coding		YP_004994281.1	944	BDGL_000013
NC_016603.1	18506	19222		plus	response regulator in two-component regulatory system with RstB	rstA	11637167	protein-coding		YP_004994282.1	238	BDGL_000014
NC_016603.1	19333	20886		plus	sensory histidine kinase in two-component regulatory system with RstA	rstB	11637168	protein-coding		YP_004994283.1	517	BDGL_000015
NC_016603.1	20908	21207		minus	hypothetical protein		11637169	protein-coding		YP_004994284.1	99	BDGL_000016
NC_016603.1	21354	22625		minus	response regulator PleD	pleD	11637170	protein-coding		YP_004994285.1	423	BDGL_000017
NC_016603.1	23270	23749		plus	NADH dehydrogenase I subunit A	nuoA	11637171	protein-coding		YP_004994286.1	159	BDGL_000018
NC_016603.1	23756	24433		plus	NADH dehydrogenase I subunit B	nuoB	11637172	protein-coding		YP_004994287.1	225	BDGL_000019
NC_016603.1	24518	26305		plus	NADH dehydrogenase I chain C,D	nuoCD	11637173	protein-coding		YP_004994288.1	595	BDGL_000020
NC_016603.1	26319	26828		plus	NADH dehydrogenase I subunit E	nuoE	11637174	protein-coding		YP_004994289.1	169	BDGL_000021
NC_016603.1	26825	28156		plus	NADH dehydrogenase I subunit F	nuoF	11637175	protein-coding		YP_004994290.1	443	BDGL_000022
NC_016603.1	28168	30852		plus	NADH dehydrogenase I subunit G	nuoG	11637176	protein-coding		YP_004994291.1	894	BDGL_000023
NC_016603.1	30856	31872		plus	NADH dehydrogenase I subunit H	nuoH	11637177	protein-coding		YP_004994292.1	338	BDGL_000024
NC_016603.1	32054	32413		plus	NADH dehydrogenase I subunit I	nuoI	11637178	protein-coding		YP_004994293.1	119	BDGL_000025
NC_016603.1	32413	32931		plus	NADH dehydrogenase I subunit J	nuoJ	11637179	protein-coding		YP_004994294.1	172	BDGL_000026
NC_016603.1	32931	33239		plus	NADH-quinone oxidoreductase chain K	nuoK	11637180	protein-coding		YP_004994295.1	102	BDGL_000027
NC_016603.1	33236	35125		plus	NADH dehydrogenase I subunit L	nuoL	11637181	protein-coding		YP_004994296.1	629	BDGL_000028
NC_016603.1	35127	36725		plus	NADH dehydrogenase I subunit M	nuoM	11637182	protein-coding		YP_004994297.1	532	BDGL_000029
NC_016603.1	36758	38221		plus	NADH dehydrogenase I subunit N	nuoN	11637183	protein-coding		YP_004994298.1	487	BDGL_000030
