NC_002163.1	1	1323		plus	chromosomal replication initiation protein	dnaA	904342	protein-coding		YP_002343473.1	440	Cj0001
NC_002163.1	1483	2550		plus	DNA polymerase III subunit beta	dnaN	904340	protein-coding		YP_002343474.1	355	Cj0002
NC_002163.1	2579	4888		plus	DNA gyrase subunit B	gyrB	904343	protein-coding		YP_002343475.1	769	Cj0003
NC_002163.1	4916	5257		minus	monoheme cytochrome C		904344	protein-coding		YP_002343476.1	113	Cj0004c
NC_002163.1	5260	6498		minus	molydopterin containing oxidoreductase		904345	protein-coding		YP_002343477.1	412	Cj0005c
NC_002163.1	6703	8010		plus	Na+/H+ antiporter family protein		904346	protein-coding		YP_002343478.1	435	Cj0006
NC_002163.1	8144	12634		plus	glutamate synthase large subunit	gltB	904339	protein-coding		YP_002343479.1	1496	Cj0007
NC_002163.1	12644	14395		plus	hypothetical protein		904337	protein-coding		YP_002343480.1	583	Cj0008
NC_002163.1	14398	15843		plus	glutamate synthase subunit beta	gltD	904336	protein-coding		YP_002343481.1	481	Cj0009
NC_002163.1	15844	16419		minus	ribonuclease HII	rnhB	904334	protein-coding		YP_002343482.1	191	Cj0010c
NC_002163.1	16452	16691		minus	non-specific DNA binding protein		904332	protein-coding		YP_002343483.1	79	Cj0011c
NC_002163.1	16756	17403		minus	non-heme iron protein	rrc	904330	protein-coding		YP_002343484.1	215	Cj0012c
NC_002163.1	17563	19239		plus	dihydroxy-acid dehydratase	ilvD	904349	protein-coding		YP_002343485.1	558	Cj0013
NC_002163.1	19251	19775		minus	integral membrane protein		904347	protein-coding		YP_002343486.1	174	Cj0014c
NC_002163.1	19867	21093		minus	hypothetical protein		904352	protein-coding		YP_002343487.1	408	Cj0015c
NC_002163.1	21159	21833		plus	7-cyano-7-deazaguanine synthase		904353	protein-coding		YP_002343488.1	224	Cj0016
NC_002163.1	21854	23380		minus	disulfide bond formation protein	dsbI	904354	protein-coding		YP_002343489.1	508	Cj0017c
NC_002163.1	23392	23559		minus	disulfide bond formation protein	dba	904356	protein-coding		YP_002343490.1	55	Cj0018c
NC_002163.1	23665	25443		minus	MCP-domain signal transduction protein		904357	protein-coding		YP_002343491.1	592	Cj0019c
NC_002163.1	25433	26347		minus	cytochrome C551 peroxidase		904360	protein-coding		YP_002343492.1	304	Cj0020c
NC_002163.1	26411	27289		minus	fumarylacetoacetate (FAA) hydrolase family protein		904361	protein-coding		YP_002343493.1	292	Cj0021c
NC_002163.1	27402	28304		minus	pseudouridine synthase		904362	protein-coding		YP_002343494.1	300	Cj0022c
NC_002163.1	28382	29710		plus	adenylosuccinate lyase	purB	904425	protein-coding		YP_002343495.1	442	Cj0023
NC_002163.1	29726	32095		plus	ribonucleotide-diphosphate reductase subunit alpha	nrdA	904363	protein-coding		YP_002343496.1	789	Cj0024
NC_002163.1	32134	33519		minus	sodium:dicarboxylate family transmembrane symporter		904364	protein-coding		YP_002343497.1	461	Cj0025c
NC_002163.1	33639	34262		minus	thymidylate synthase	thyX	904365	protein-coding		YP_002343498.1	207	Cj0026c
NC_002163.1	34382	36013		plus	CTP synthetase	pyrG	904367	protein-coding		YP_002343499.1	543	Cj0027
