NC_002971.4	6	119		minus	hypothetical protein		7065930	protein-coding		YP_002332937.1	37	CBU_2095a
NC_002971.4	140	1495		plus	chromosomal replication initiator protein	dnaA	1207921	protein-coding		NP_819057.1	451	CBU_0001
NC_002971.4	1639	2748		plus	DNA polymerase III subunit beta	dnaN	1207922	protein-coding		NP_819058.1	369	CBU_0002
NC_002971.4	2753	3826		plus	DNA replication and repair protein	recF	1207923	protein-coding		NP_819059.2	357	CBU_0003
NC_002971.4	4128	6554		plus	DNA gyrase subunit B	gyrB	1207924	protein-coding		NP_819060.3	808	CBU_0004
NC_002971.4	6759	7778		plus	IS110 family transposase IS1111A		1207926	protein-coding		NP_819062.3	339	CBU_0006
NC_002971.4	7775	8047		minus	hypothetical protein		7065897	protein-coding		YP_002332938.1	90	CBU_0006a
NC_002971.4	8186	8398		minus	hypothetical protein		1207927	protein-coding		NP_819063.1	70	CBU_0007
NC_002971.4	8395	8688		minus	hypothetical protein		7065885	protein-coding		YP_002332939.1	97	CBU_0007a
NC_002971.4	8716	8904		plus	hypothetical protein		1207928	protein-coding		NP_819064.1	62	CBU_0008
NC_002971.4	9006	9560		plus	hypothetical protein		7065949	protein-coding		YP_002332940.1	184	CBU_0008a
NC_002971.4	9560	10993		plus	D-alanyl-meso-diaminopimelate endopeptidase	dacB	1207871	protein-coding		NP_819065.1	477	CBU_0009
NC_002971.4	10986	11804		plus	shikimate 5-dehydrogenase	aroE	1207872	protein-coding		NP_819066.1	272	CBU_0010
NC_002971.4	11893	11997		plus	hypothetical protein		1207873	protein-coding		NP_819067.1	34	CBU_0011
NC_002971.4	12148	12959		minus	hypothetical cytosolic protein		1207874	pseudogene				CBU_0012
NC_002971.4	13226	14479		minus	low-affinity inorganic phosphate transporter		1207876	protein-coding		NP_819070.1	417	CBU_0014
NC_002971.4	14556	15272		plus	putative pit accessory protein		1207877	protein-coding		NP_819071.2	238	CBU_0015
NC_002971.4	15274	16095		plus	xanthosine phosphorylase	xapA	1207878	protein-coding		NP_819072.1	273	CBU_0016
NC_002971.4	16092	16817		plus	deoxyribose-phosphate aldolase	deoC	1207879	protein-coding		NP_819073.1	241	CBU_0017
NC_002971.4	16901	17344		plus	hypothetical protein		1207880	protein-coding		NP_819074.1	147	CBU_0018
NC_002971.4	17457	17567		minus	hypothetical protein		1207881	protein-coding		NP_819075.1	36	CBU_0019
NC_002971.4	17575	18126		minus	cold shock protein		1207882	protein-coding		NP_819076.2	183	CBU_0020
NC_002971.4	18337	20766		plus	hypothetical protein		1207883	protein-coding		NP_819077.1	809	CBU_0021
NC_002971.4	21004	21813		plus	hypothetical protein		1207884	protein-coding		NP_819078.1	269	CBU_0022
NC_002971.4	21819	22331		minus	hypothetical protein		1207885	protein-coding		NP_819079.2	170	CBU_0023
NC_002971.4	22459	22665		minus	carbon storage regulator	csrA-1	1207886	protein-coding		NP_819080.1	68	CBU_0024
NC_002971.4	22761	22883		minus	hypothetical protein		1207887	protein-coding		NP_819081.1	40	CBU_0025
NC_002971.4	23030	23692		minus	ribose 5-phosphate isomerase	rpiA	1207888	protein-coding		NP_819082.1	220	CBU_0026
NC_002971.4	23834	24724		minus	acyltransferase family protein		1207889	protein-coding		NP_819083.1	296	CBU_0027
NC_002971.4	24721	26438		minus	alkyldihydroxyacetonephosphate synthase		1207890	pseudogene				CBU_0027a
NC_002971.4	26405	27103		minus	1-acyl-sn-glycerol-3-phosphate acyltransferase		1207891	protein-coding		NP_819084.2	232	CBU_0029
NC_002971.4	27090	28277		minus	3-hydroxy-3-methylglutaryl-coenzyme A reductase		1207892	protein-coding		NP_819085.1	395	CBU_0030
NC_002971.4	28376	29314		minus	3-oxoacyl-[acyl-carrier protein] reductase		1207893	protein-coding		NP_819086.1	312	CBU_0031
NC_002971.4	29546	29824		plus	hypothetical protein		1207894	protein-coding		NP_819087.1	92	CBU_0032
NC_002971.4	29917	30618		minus	4'-phosphopantetheinyl transferase family protein		1207895	protein-coding		NP_819088.1	233	CBU_0033
NC_002971.4	30622	30882		minus	acyl carrier protein		1207896	protein-coding		NP_819089.1	86	CBU_0034
NC_002971.4	30905	32179		minus	3-oxoacyl-[acyl-carrier-protein] synthase		1207897	protein-coding		NP_819090.1	424	CBU_0035
NC_002971.4	32176	32655		minus	(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase		1207898	protein-coding		NP_819091.1	159	CBU_0036
NC_002971.4	32659	33276		minus	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	fabA	1207899	protein-coding		NP_819092.2	205	CBU_0037
NC_002971.4	33230	33415		plus	hypothetical protein		7065900	protein-coding		YP_002332941.1	61	CBU_0037a
